0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0 : 0.7489
0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1 : 0.5155
0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0 : 0.5394
1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1 : 10.9114
0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0 : 0.36
1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0 : 5.8302
1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0 : 2.0367
0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0 : 0.4453
0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0 : 0.5833
0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0 : 0.3636
0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0 : 0.5128
0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0 : 0.4453
1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0 : 3.2462
0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0 : 0.4478
0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0 : 0.6411
1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1 : 19.9793
0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0 : 0.5155
0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0 : 0.4478
1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1 : 10.7495
1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1 : 21.1766
0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0 : 0.4453
0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0 : 0.6286
0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1 : 0.36
0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0 : 0.4767
1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0 : 6.5092
0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1 : 0.9259
0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0 : 0.5128
0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1 : 0.5155
1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0 : 5.8302
1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0 : 2.0236
0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0 : 2.1727
0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0 : 0.4478
0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0 : 0.6286
1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0 : 6.5092
0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0 : 0.397
0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1 : 0.7489
0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0 : 0.4478
0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1 : 0.4478
0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1 : 0.4767
0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0 : 0.397
0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1 : 0.7489
0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1 : 0.773
0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0 : 0.5155
1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1 : 37.8101
0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0 : 0.9259
1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1 : 37.8101
0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0 : 0.5128
0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0 : 0.9259
0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0 : 0.9259
0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0 : 0.4643
0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1 : 0.36
0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0 : 0.397
0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0 : 0.7489
1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0 : 6.5092
1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0 : 6.5289
0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0 : 0.9259
0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0 : 0.5171
0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0 : 0.4643
0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1 : 0.3625
0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0 : 0.4453
1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0 : 10.7325
1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1 : 6.5378
0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0 : 0.5833
0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0 : 0.6411
0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0 : 0.5833
0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1 : 0.4478
0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0 : 0.36
1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0 : 37.7536
